target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
wipe_target_0009,"[-1.1216, 1.6734, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0009,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.121627,1.673391,0.857,kitchen_island,,,,,,,,-1.121627,1.673391,0.857,0.0,0.0,0.989867,0.141998,0.0,-0.0,2.856633,,,,,,,,,,,,,,-1.584454,2.204036,0.0,0.0,0.0,0.380997,0.924576,0.0,-0.0,0.781749,,,,,,,,,wipe,,,3,,,,,,,,,,14.3458,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in WipingAction (status=stagnant, max link displacement 0.00088m over 25 ticks)."
wipe_target_0010,"[-0.9966, 1.3399, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0010,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.99663,1.339893,0.857,kitchen_island,,,,,,,,-0.99663,1.339893,0.857,0.0,0.0,-0.287492,0.957783,0.0,-0.0,-0.583214,,,,,,,,,,,,,,-0.548063,0.789459,0.0,0.0,0.0,0.927876,-0.372888,0.0,-0.0,-2.377352,,,,,,,,,wipe,,,3,,,,,,,,,,13.6772,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00000m over 25 ticks)."
wipe_target_0011,"[-1.0432, 1.4953, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0011,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.043228,1.495315,0.857,kitchen_island,,,,,,,,-1.043228,1.495315,0.857,0.0,0.0,-0.582837,0.812589,0.0,-0.0,-1.244432,,,,,,,,,,,,,,-0.546336,0.915875,0.0,0.0,0.0,0.924146,-0.382041,0.0,-0.0,-2.357586,,,,,,,,,wipe,,,3,,,,,,,,,,16.5443,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00010m over 25 ticks)."
wipe_target_0012,"[-1.0978, 2.3265, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0012,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.09781,2.326525,0.857,kitchen_island,,,,,,,,-1.09781,2.326525,0.857,0.0,0.0,-0.547823,0.836594,0.0,-0.0,-1.159519,,,,,,,,,,,,,,-1.800216,2.795981,0.0,0.0,0.0,0.38127,0.924464,0.0,-0.0,0.78234,,,,,,,,,wipe,,,3,,,,,,,,,,15.0748,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in WipingAction (status=stagnant, max link displacement 0.00054m over 25 ticks)."
wipe_target_0013,"[-1.1494, 1.3797, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0013,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.149407,1.379673,0.857,kitchen_island,,,,,,,,-1.149407,1.379673,0.857,0.0,0.0,-0.826444,0.563019,0.0,-0.0,-1.945524,,,,,,,,,,,,,,-1.580744,1.944782,0.0,0.0,0.0,0.361709,0.932291,0.0,-0.0,0.7402,,,,,,,,,wipe,,,3,,,,,,,,,,16.1535,0,
wipe_target_0014,"[-1.3147, 1.376, 0.857]",kitchen,space_wiping,e172be91-04d9-4c16-aca3-f4e873bc6cca,wipe_target_0014,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.314724,1.375958,0.857,kitchen_island,,,,,,,,-1.314724,1.375958,0.857,0.0,0.0,0.145617,0.989341,0.0,-0.0,0.292274,,,,,,,,,,,,,,-1.74956,1.092738,0.0,0.0,0.0,0.90683,0.421497,0.0,-0.0,2.271402,,,,,,,,,wipe,,,3,,,,,,,,,,7.6903,0,
wipe_target_0001,"[1.4477, 0.8878, 0.855]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0001,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.44768,0.887827,0.855,sink_area,,,,,,,,1.44768,0.887827,0.855,0.0,0.0,0.999963,0.008642,0.0,-0.0,3.124308,,,,,,,,,,,,,,0.916936,0.848021,0.0,0.0,0.0,-0.043156,0.999068,0.0,-0.0,-0.086339,,,,,,,,,wipe,,,3,,,,,,,,,,4.4169,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00110m over 25 ticks)."
wipe_target_0002,"[1.6667, 0.4197, 0.855]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0002,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,hsrb,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.666684,0.419725,0.855,sink_area,,,,,,,,1.666684,0.419725,0.855,0.0,0.0,0.984182,-0.17716,0.0,-0.0,-2.785393,,,,,,,,,,,,,,0.916936,0.848021,0.0,0.0,0.0,-0.043156,0.999068,0.0,-0.0,-0.086339,,,,,,,,,wipe,,,3,,,,,,,,,,2.3959,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0003,"[1.3864, 0.3187, 0.855]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0003,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.386356,0.318719,0.855,sink_area,,,,,,,,1.386356,0.318719,0.855,0.0,0.0,-0.733468,0.679724,0.0,-0.0,-1.646819,,,,,,,,,,,,,,0.928176,0.288399,0.0,0.0,0.0,-0.064466,0.99792,0.0,-0.0,-0.129022,,,,,,,,,wipe,,,3,,,,,,,,,,4.2724,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00433m over 25 ticks)."
wipe_target_0004,"[1.383, -0.3182, 0.855]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0004,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,1.382959,-0.318231,0.855,sink_area,,,,,,,,1.382959,-0.318231,0.855,0.0,0.0,0.743631,0.66859,0.0,-0.0,1.67697,,,,,,,,,,,,,,0.927584,-0.378581,0.0,0.0,0.0,-0.064084,0.997944,0.0,-0.0,-0.128257,,,,,,,,,wipe,,,3,,,,,,,,,,4.7315,0,
wipe_target_0005,"[1.4553, 0.1356, 0.855]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0005,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,1.45531,0.135633,0.855,sink_area,,,,,,,,1.45531,0.135633,0.855,0.0,0.0,0.988846,-0.148943,0.0,-0.0,-2.842593,,,,,,,,,,,,,,0.927883,0.118599,0.0,0.0,0.0,-0.068258,0.997668,0.0,-0.0,-0.136622,,,,,,,,,wipe,,,3,,,,,,,,,,5.6644,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00355m over 25 ticks)."
wipe_target_0006,"[-1.0558, 2.0791, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0006,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.055848,2.079105,0.857,kitchen_island,,,,,,,,-1.055848,2.079105,0.857,0.0,0.0,0.967639,-0.252337,0.0,-0.0,-2.631403,,,,,,,,,,,,,,-1.700885,2.06896,0.0,0.0,0.0,-0.072198,0.99739,0.0,-0.0,-0.144522,,,,,,,,,wipe,,,3,,,,,,,,,,6.7811,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00214m over 25 ticks)."
wipe_target_0007,"[-1.3058, 2.4382, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0007,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.305793,2.43824,0.857,kitchen_island,,,,,,,,-1.305793,2.43824,0.857,0.0,0.0,0.982984,0.18369,0.0,-0.0,2.772115,,,,,,,,,,,,,,-1.702406,2.348455,0.0,0.0,0.0,-0.038031,0.999277,0.0,-0.0,-0.07608,,,,,,,,,wipe,,,3,,,,,,,,,,4.2683,0,
wipe_target_0008,"[-0.8479, 1.6171, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0008,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.847907,1.617134,0.857,kitchen_island,,,,,,,,-0.847907,1.617134,0.857,0.0,0.0,0.402168,0.915566,0.0,-0.0,0.827767,,,,,,,,,,,,,,-0.430028,1.670841,0.0,0.0,0.0,0.997284,0.073658,0.0,-0.0,2.994143,,,,,,,,,wipe,,,3,,,,,,,,,,6.1629,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=stagnant, max link displacement 0.00154m over 25 ticks)."
wipe_target_0009,"[-1.1216, 1.6734, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0009,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.121627,1.673391,0.857,kitchen_island,,,,,,,,-1.121627,1.673391,0.857,0.0,0.0,0.989867,0.141998,0.0,-0.0,2.856633,,,,,,,,,,,,,,-1.700622,1.656502,0.0,0.0,0.0,-0.069826,0.997559,0.0,-0.0,-0.139765,,,,,,,,,wipe,,,3,,,,,,,,,,6.1127,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00354m over 25 ticks)."
wipe_target_0010,"[-0.9966, 1.3399, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0010,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.99663,1.339893,0.857,kitchen_island,,,,,,,,-0.99663,1.339893,0.857,0.0,0.0,-0.287492,0.957783,0.0,-0.0,-0.583214,,,,,,,,,,,,,,-0.430079,1.353564,0.0,0.0,0.0,0.997308,0.073329,0.0,-0.0,2.994803,,,,,,,,,wipe,,,3,,,,,,,,,,6.3761,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00219m over 25 ticks)."
wipe_target_0011,"[-1.0432, 1.4953, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0011,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.043228,1.495315,0.857,kitchen_island,,,,,,,,-1.043228,1.495315,0.857,0.0,0.0,-0.582837,0.812589,0.0,-0.0,-1.244432,,,,,,,,,,,,,,-0.429992,1.507505,0.0,0.0,0.0,0.997233,0.074336,0.0,-0.0,2.992784,,,,,,,,,wipe,,,3,,,,,,,,,,6.8881,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00220m over 25 ticks)."
wipe_target_0012,"[-1.0978, 2.3265, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0012,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.09781,2.326525,0.857,kitchen_island,,,,,,,,-1.09781,2.326525,0.857,0.0,0.0,-0.547823,0.836594,0.0,-0.0,-1.159519,,,,,,,,,,,,,,-1.700951,2.312207,0.0,0.0,0.0,-0.061699,0.998095,0.0,-0.0,-0.123477,,,,,,,,,wipe,,,3,,,,,,,,,,6.7528,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00223m over 25 ticks)."
wipe_target_0013,"[-1.1494, 1.3797, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0013,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,hsrb,failed,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.149407,1.379673,0.857,kitchen_island,,,,,,,,-1.149407,1.379673,0.857,0.0,0.0,-0.826444,0.563019,0.0,-0.0,-1.945524,,,,,,,,,,,,,,-1.700284,1.363409,0.0,0.0,0.0,-0.065208,0.997872,0.0,-0.0,-0.130509,,,,,,,,,wipe,,,3,,,,,,,,,,6.5881,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00386m over 25 ticks)."
wipe_target_0014,"[-1.3147, 1.376, 0.857]",kitchen,space_wiping,4ad21cb5-1125-40fc-b798-efeb82ebde17,wipe_target_0014,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.314724,1.375958,0.857,kitchen_island,,,,,,,,-1.314724,1.375958,0.857,0.0,0.0,0.145617,0.989341,0.0,-0.0,0.292274,,,,,,,,,,,,,,-1.907468,1.246218,0.0,0.0,0.0,0.049137,0.998792,0.0,-0.0,0.098313,,,,,,,,,wipe,,,3,,,,,,,,,,4.2784,0,
wipe_target_0001,"[1.4477, 0.8878, 0.855]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0001,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.44768,0.887827,0.855,sink_area,,,,,,,,1.44768,0.887827,0.855,0.0,0.0,0.999963,0.008642,0.0,-0.0,3.124308,,,,,,,,,,,,,,0.595913,0.947138,0.051,0.0,0.0,0.617354,0.786686,0.0,-0.0,1.330749,,,,,,,,,wipe,,,3,,,,,,,,,,5.2715,0,
wipe_target_0002,"[1.6667, 0.4197, 0.855]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0002,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.666684,0.419725,0.855,sink_area,,,,,,,,1.666684,0.419725,0.855,0.0,0.0,0.984182,-0.17716,0.0,-0.0,-2.785393,,,,,,,,,,,,,,0.595913,0.947138,0.051,0.0,0.0,0.617354,0.786686,0.0,-0.0,1.330749,,,,,,,,,wipe,,,3,,,,,,,,,,1.5255,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0003,"[1.3864, 0.3187, 0.855]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0003,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.386356,0.318719,0.855,sink_area,,,,,,,,1.386356,0.318719,0.855,0.0,0.0,-0.733468,0.679724,0.0,-0.0,-1.646819,,,,,,,,,,,,,,0.488812,0.618816,0.051,0.0,0.0,0.590795,0.806821,0.0,-0.0,1.264089,,,,,,,,,wipe,,,3,,,,,,,,,,6.385,0,
wipe_target_0004,"[1.383, -0.3182, 0.855]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0004,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.382959,-0.318231,0.855,sink_area,,,,,,,,1.382959,-0.318231,0.855,0.0,0.0,0.743631,0.66859,0.0,-0.0,1.67697,,,,,,,,,,,,,,0.550711,-0.00478,0.051,0.0,0.0,0.475589,0.879668,0.0,-0.0,0.991267,,,,,,,,,wipe,,,3,,,,,,,,,,6.9132,0,
wipe_target_0005,"[1.4553, 0.1356, 0.855]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0005,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.45531,0.135633,0.855,sink_area,,,,,,,,1.45531,0.135633,0.855,0.0,0.0,0.988846,-0.148943,0.0,-0.0,-2.842593,,,,,,,,,,,,,,0.550711,-0.00478,0.051,0.0,0.0,0.475589,0.879668,0.0,-0.0,0.991267,,,,,,,,,wipe,,,3,,,,,,,,,,1.4876,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0006,"[-1.0558, 2.0791, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0006,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.055848,2.079105,0.857,kitchen_island,,,,,,,,-1.055848,2.079105,0.857,0.0,0.0,0.967639,-0.252337,0.0,-0.0,-2.631403,,,,,,,,,,,,,,-1.942214,2.142844,0.051,0.0,0.0,0.708368,0.705843,0.0,-0.0,1.574368,,,,,,,,,wipe,,,3,,,,,,,,,,5.7872,0,
wipe_target_0007,"[-1.3058, 2.4382, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0007,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.305793,2.43824,0.857,kitchen_island,,,,,,,,-1.305793,2.43824,0.857,0.0,0.0,0.982984,0.18369,0.0,-0.0,2.772115,,,,,,,,,,,,,,-1.970164,2.262275,0.051,0.0,0.0,0.665442,0.746449,0.0,-0.0,1.456173,,,,,,,,,wipe,,,3,,,,,,,,,,7.3292,0,
wipe_target_0008,"[-0.8479, 1.6171, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0008,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.847907,1.617134,0.857,kitchen_island,,,,,,,,-0.847907,1.617134,0.857,0.0,0.0,0.402168,0.915566,0.0,-0.0,0.827767,,,,,,,,,,,,,,-0.075628,1.226939,0.051,0.0,0.0,-0.829995,0.557771,0.0,-0.0,-1.958197,,,,,,,,,wipe,,,3,,,,,,,,,,7.2339,0,
wipe_target_0009,"[-1.1216, 1.6734, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0009,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.121627,1.673391,0.857,kitchen_island,,,,,,,,-1.121627,1.673391,0.857,0.0,0.0,0.989867,0.141998,0.0,-0.0,2.856633,,,,,,,,,,,,,,-1.941174,1.536424,0.051,0.0,0.0,0.706778,0.707436,0.0,-0.0,1.569866,,,,,,,,,wipe,,,3,,,,,,,,,,9.1048,0,
wipe_target_0010,"[-0.9966, 1.3399, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0010,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.99663,1.339893,0.857,kitchen_island,,,,,,,,-0.99663,1.339893,0.857,0.0,0.0,-0.287492,0.957783,0.0,-0.0,-0.583214,,,,,,,,,,,,,,-0.12599,1.292728,0.051,0.0,0.0,-0.801828,0.597555,0.0,-0.0,-1.860697,,,,,,,,,wipe,,,3,,,,,,,,,,7.568,0,
wipe_target_0011,"[-1.0432, 1.4953, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0011,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.043228,1.495315,0.857,kitchen_island,,,,,,,,-1.043228,1.495315,0.857,0.0,0.0,-0.582837,0.812589,0.0,-0.0,-1.244432,,,,,,,,,,,,,,-0.096577,1.538939,0.051,0.0,0.0,-0.767018,0.641625,0.0,-0.0,-1.748362,,,,,,,,,wipe,,,3,,,,,,,,,,8.3001,0,
wipe_target_0012,"[-1.0978, 2.3265, 0.857]",kitchen,space_wiping,51b50e11-ebab-4d5e-9917-7845448ee52d,wipe_target_0012,910004,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.09781,2.326525,0.857,kitchen_island,,,,,,,,-1.09781,2.326525,0.857,0.0,0.0,-0.547823,0.836594,0.0,-0.0,-1.159519,,,,,,,,,,,,,,-2.062923,2.314634,0.051,0.0,0.0,0.72653,0.687135,0.0,-0.0,1.626516,,,,,,,,,wipe,,,3,,,,,,,,,,9.4663,0,
